ord_nbr,line_nbr,line_kind,invt_id,descr,qty,unit,unit_price,ext_price,rev_acct
0210250009,1,material,0301322,BeautiBark,23.0,YARD,46.9022,1078.75,400000
0210250009,2,labor,0220502,Retail Labor Hours,3.25,HOURS,34.2308,111.25,400002
0210250009,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,116.6667,175.0,400003
0210250010,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,45.6667,685.0,400000
0210250010,2,labor,0220502,Retail Labor Hours,4.0,HOURS,100.0,400.0,400002
0210250010,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,133.3333,200.0,400003
0210250011,1,material,0302107,Rexius Premium Turf Start,10.0,YARD,36.5,365.0,400000
0210250011,2,labor,0220502,Retail Labor Hours,3.0,HOURS,133.3333,400.0,400002
0210250011,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,100.0,150.0,400003
0210250003,1,material,0302907,Love Food Not Waste Compost,15.0,YARD,23.6667,355.0,400000
0210250003,2,labor,0220502,Retail Labor Hours,6.75,HOURS,74.0741,500.0,400002
0210250003,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,125.0,250.0,400003
0210250004,1,material,0217926,Terra Seeding-Retail,1000.0,FEET,0.65,650.0,400000
0210250004,2,labor,0220502,Retail Labor Hours,3.75,HOURS,42.6667,160.0,400002
0210250004,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,140.0,175.0,400003
0210250005,1,material,0217926,Terra Seeding-Retail,1020.0,FEET,0.5196,530.0,400000
0210250005,2,labor,0220502,Retail Labor Hours,5.25,HOURS,30.4762,160.0,400002
0210250005,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,116.6667,175.0,400003
0210250006,1,material,0301322,BeautiBark,32.0,YARD,39.7344,1271.5,400000
0210250006,2,labor,0220502,Retail Labor Hours,7.5,HOURS,23.4667,176.0,400002
0210250006,3,equipment,0220503,Retail-Equipment Hours,2.25,HOURS,85.5556,192.5,400003
0210250006,4,discount,0301322,Repeat Customer Disc,0.0,YARD,,-77.5,400000
0210250001,1,material,0301322,BeautiBark,55.0,YARD,41.6091,2288.5,400000
0210250001,2,labor,0220502,Retail Labor Hours,8.5,HOURS,36.6471,311.5,400002
0210250001,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,130.6667,490.0,400003
0210250002,1,material,0301040,Black Ultrakote,20.0,YARD,60.1875,1203.75,400000
0210250002,2,labor,0220502,Retail Labor Hours,2.25,HOURS,49.4444,111.25,400002
0210250002,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,87.5,175.0,400003
0209250054,1,material,0304321,EconoBark,21.0,YARD,10.0,210.0,400000
0209250054,2,labor,0220502,Retail Labor Hours,4.5,HOURS,200.0,900.0,400002
0209250054,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,122.0,244.0,400003
0209250055,1,material,0217926,Terra Seeding-Retail,1000.0,FEET,0.8842,884.25,400000
0209250055,2,labor,0220502,Retail Labor Hours,4.5,HOURS,34.6111,155.75,400002
0209250055,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,196.0,245.0,400003
0209250056,1,material,0217926,Terra Seeding-Retail,1155.0,FEET,0.4236,489.25,400000
0209250056,2,labor,0220502,Retail Labor Hours,4.5,HOURS,34.6111,155.75,400002
0209250056,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,163.3333,245.0,400003
0209250057,1,material,0217926,Terra Seeding-Retail,1100.0,FEET,0.5468,601.5,400000
0209250057,2,labor,0220502,Retail Labor Hours,4.5,HOURS,29.6667,133.5,400002
0209250057,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,168.0,210.0,400003
0209250047,1,material,0301322,Hemlock,23.0,YARD,57.3913,1320.0,400000
0209250047,2,labor,0220502,Retail Labor Hours,8.25,HOURS,19.3939,160.0,400002
0209250047,3,equipment,0220503,Retail-Equipment Hours,4.0,HOURS,43.75,175.0,400003
0209250048,1,material,0302907,Rexius Garden Compost,20.0,YARD,15.0,300.0,400000
0209250048,2,labor,0220502,Retail Labor Hours,5.0,HOURS,26.7,133.5,400002
0209250048,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,105.0,210.0,400003
0209250048,4,discount,0302907,Local School Donation,0.0,YARD,,-543.5,400000
0209250049,1,material,0302907,Greenwaste Compost,50.0,YARD,32.46,1623.0,400000
0209250049,2,labor,0220502,Retail Labor Hours,8.5,HOURS,31.4118,267.0,400002
0209250049,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,112.0,420.0,400003
0209250049,4,material,0313900,Fertilizer-All,100.0,EACH,2.0,200.0,400000
0209250050,1,material,0302907,Greenwaste Compost,50.0,YARD,32.46,1623.0,400000
0209250050,2,labor,0220502,Retail Labor Hours,7.5,HOURS,35.6,267.0,400002
0209250050,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,140.0,420.0,400003
0209250050,4,material,0313900,Fertilizer-All,100.0,EACH,2.0,200.0,400000
0209250051,1,material,0302907,Greenwaste Compost,50.0,YARD,32.46,1623.0,400000
0209250051,2,labor,0220502,Retail Labor Hours,9.0,HOURS,29.6667,267.0,400002
0209250051,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,112.0,420.0,400003
0209250051,4,material,0313900,Fertilizer-All,100.0,EACH,2.0,200.0,400000
0209250052,1,material,0302907,Greenwaste Compost,50.0,YARD,32.46,1623.0,400000
0209250052,2,labor,0220502,Retail Labor Hours,10.0,HOURS,26.7,267.0,400002
0209250052,3,equipment,0220503,Retail-Equipment Hours,4.5,HOURS,93.3333,420.0,400003
0209250052,4,material,0313900,Fertilizer-All,100.0,EACH,2.0,200.0,400000
0209250053,1,material,0302907,Greenwaste Compost,50.0,YARD,32.46,1623.0,400000
0209250053,2,labor,0220502,Retail Labor Hours,9.5,HOURS,28.1053,267.0,400002
0209250053,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,112.0,420.0,400003
0209250053,4,material,0313900,Fertilizer-All,100.0,EACH,2.0,200.0,400000
0209250046,1,material,0217926,Terra Seeding-Retail,20000.0,FEET,0.1844,3688.0,400000
0209250046,3,labor,0220502,Retail Labor Hours,21.75,HOURS,23.5402,512.0,400002
0209250046,4,equipment,0220503,Retail-Equipment Hours,6.0,HOURS,93.3333,560.0,400003
0209250043,1,material,0205601,Quarter Ten Rock,6.0,YARD,0.0,0.0,400000
0209250043,2,labor,0220502,Retail Labor Hours,3.5,HOURS,38.1429,133.5,400002
0209250043,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,140.0,210.0,400003
0209250044,1,material,0301020,Premium Hemlock Bark,15.0,YARD,64.6167,969.25,400000
0209250044,2,labor,0220502,Retail Labor Hours,3.0,HOURS,51.9167,155.75,400002
0209250044,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,196.0,245.0,400003
0209250045,1,material,0301020,Premium Hemlock Bark,15.0,YARD,59.4333,891.5,400000
0209250045,2,labor,0220502,Retail Labor Hours,3.25,HOURS,41.0769,133.5,400002
0209250045,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,140.0,210.0,400003
0209250045,4,discount,0301020,Gift certificate included,0.0,YARD,,-1015.0,400000
0209250041,1,material,0304321,EconoBark,32.0,YARD,29.9219,957.5,400000
0209250041,2,labor,0220502,Retail Labor Hours,5.75,HOURS,58.6957,337.5,400002
0209250041,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,95.0,190.0,400003
0209250041,4,material,0317960,Microblend,40.0,LBS,5.0,200.0,400000
0209250042,1,material,0304321,EconoBark,64.0,YARD,26.7969,1715.0,400000
0209250042,2,labor,0220502,Retail Labor Hours,9.0,HOURS,75.0,675.0,400002
0209250042,3,equipment,0220503,Retail-Equipment Hours,4.0,HOURS,95.0,380.0,400003
0209250033,1,material,0302107,Rexius Premium Turf Start,7.5,YARD,33.3333,250.0,400000
0209250033,2,labor,0220502,Retail Labor Hours,2.5,HOURS,160.0,400.0,400002
0209250033,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,135.0,135.0,400003
0209250033,4,discount,0302107,Repeat Customer Discount,0.0,YARD,,-76.0,400000
0209250034,1,material,0303301,Fiberex,37.5,YARD,26.6667,1000.0,400000
0209250034,2,labor,0220502,Retail Labor Hours,5.0,HOURS,138.0,690.0,400002
0209250034,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,100.0,200.0,400003
0209250035,1,material,0217926,Terra Seeding-Retail,15000.0,FEET,0.1833,2750.0,400000
0209250035,2,labor,0220502,Retail Labor Hours,6.5,HOURS,187.6923,1220.0,400002
0209250035,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,200.0,600.0,400003
0209250035,4,discount,0217926,Volume discount,0.0,FEET,,-150.0,400000
0209250036,1,material,0205606,3/4 Open-Retail Drop Ship,8.0,YARD,31.25,250.0,400000
0209250036,2,labor,0220502,Retail Labor Hours,3.75,HOURS,146.6667,550.0,400002
0209250036,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,200.0,200.0,400003
0209250036,4,discount,0205606,Senior Discount,0.0,YARD,,-60.0,400000
0209250037,1,material,0217926,Terra Seeding-Retail,1600.0,FEET,0.3094,495.0,400000
0209250037,2,labor,0220502,Retail Labor Hours,6.75,HOURS,59.2593,400.0,400002
0209250037,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,60.0,90.0,400003
0209250038,1,material,0301020,Premium Hemlock Bark,12.0,YARD,33.3333,400.0,400000
0209250038,2,labor,0220502,Retail Labor Hours,4.5,HOURS,100.0,450.0,400002
0209250038,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,93.3333,140.0,400003
0209250039,1,material,0304321,EconoBark,160.0,YARD,20.0078,3201.25,400000
0209250039,2,labor,0220502,Retail Labor Hours,15.5,HOURS,193.5484,3000.0,400002
0209250039,3,equipment,0220503,Retail-Equipment Hours,5.75,HOURS,139.1304,800.0,400003
0209250039,4,discount,0304321,Volume Discount,0.0,YARD,,-307.5,400000
0209250030,1,material,0205606,3/4 Open-Retail Drop Ship,2.0,YARD,40.0,80.0,400000
0209250030,2,labor,0220502,Retail Labor Hours,4.0,HOURS,93.75,375.0,400002
0209250030,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,103.3333,155.0,400003
0209250030,4,discount,0205606,Veteran DIscount,0.0,YARD,,-30.5,400000
0209250031,1,material,0302107,Rexius Premium Turf Start,8.0,YARD,30.0,240.0,400000
0209250031,2,labor,0220502,Retail Labor Hours,3.5,HOURS,128.5714,450.0,400002
0209250031,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,150.0,150.0,400003
0209250032,1,material,0301020,Premium Hemlock Bark,7.5,YARD,33.3333,250.0,400000
0209250032,2,material,0302809,Garden Valley Organic Compost,7.5,YARD,26.6667,200.0,400000
0209250032,3,labor,0220502,Retail Labor Hours,5.0,HOURS,90.0,450.0,400002
0209250032,4,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,87.5,175.0,400003
0209250028,1,material,0205601,Quarter Ten Rock,7.0,YARD,35.7143,250.0,400000
0209250028,2,labor,0220502,Retail Labor Hours,9.0,HOURS,55.5556,500.0,400002
0209250028,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,74.0,185.0,400003
0209250029,1,material,0301322,BeautiBark,15.0,YARD,25.0,375.0,400000
0209250029,2,labor,0220502,Retail Labor Hours,5.5,HOURS,85.4545,470.0,400002
0209250029,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,114.2857,200.0,400003
0209250025,1,material,0301020,Premium Hemlock Bark,7.5,YARD,32.0,240.0,400000
0209250025,2,labor,0220502,Retail Labor Hours,6.0,HOURS,50.0,300.0,400002
0209250025,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,100.0,150.0,400003
0209250026,1,material,0301040,Black Ultrakote,84.0,YARD,33.3333,2800.0,400000
0209250026,2,labor,0220502,Retail Labor Hours,27.5,HOURS,123.6364,3400.0,400002
0209250026,3,equipment,0220503,Retail-Equipment Hours,23.75,HOURS,42.1053,1000.0,400003
0209250027,1,material,0301020,Premium Hemlock Bark,7.5,YARD,26.6667,200.0,400000
0209250027,2,labor,0220502,Retail Labor Hours,4.5,HOURS,76.6667,345.0,400002
0209250027,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,66.6667,100.0,400003
0209250018,1,material,0205603,"3/4"" Round-Retail Drop Ship",4.0,YARD,20.0,80.0,400000
0209250018,2,labor,0220502,Retail Labor Hours,1.0,HOURS,620.0,620.0,400002
0209250018,3,equipment,0220503,Retail-Equipment Hours,0.5,HOURS,200.0,100.0,400003
0209250019,1,material,0205603,"3/4"" Round-Retail Drop Ship",24.0,YARD,27.5,660.0,400000
0209250019,2,equipment,0220503,Retail-Equipment Hours,21.5,HOURS,69.7674,1500.0,400003
0209250019,3,equipment,0220503,Retail-Equipment Hours,5.5,HOURS,122.7273,675.0,400003
0209250019,4,discount,0205603,Volume Discount,0.0,YARD,,-90.0,400000
0209250020,1,material,0304321,EconoBark,32.0,YARD,17.5,560.0,400000
0209250020,2,labor,0220502,Retail Labor Hours,12.0,HOURS,33.3333,400.0,400002
0209250020,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,109.0909,300.0,400003
0209250020,4,discount,0304321,Educational Discount,0.0,YARD,,-640.0,400000
0209250021,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0209250021,2,equipment,0220503,Retail-Equipment Hours,4.5,HOURS,155.5556,700.0,400003
0209250021,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,150.0,225.0,400003
0209250022,1,material,0301322,BeautiBark,19.0,YARD,25.0,475.0,400000
0209250022,2,labor,0220502,Retail Labor Hours,4.5,HOURS,105.5556,475.0,400002
0209250022,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,88.5714,155.0,400003
0209250023,1,material,0301020,Premium Hemlock Bark,13.0,YARD,35.0,455.0,400000
0209250023,2,labor,0220502,Retail Labor Hours,3.0,HOURS,150.0,450.0,400002
0209250023,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,103.3333,155.0,400003
0209250023,4,discount,0301020,Senior Discount,0.0,YARD,,-80.0,400000
0209250024,1,material,0301020,Premium Hemlock Bark,23.0,YARD,35.0,805.0,400000
0209250024,2,equipment,0220503,Retail-Equipment Hours,4.5,HOURS,133.3333,600.0,400003
0209250024,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,100.0,200.0,400003
0209250015,1,material,0205606,3/4 Open-Retail Drop Ship,8.0,YARD,23.75,190.0,400000
0209250015,2,labor,0220502,Retail Labor Hours,4.5,HOURS,133.3333,600.0,400002
0209250015,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,133.3333,200.0,400003
0209250016,1,material,0304321,EconoBark,30.0,YARD,20.0,600.0,400000
0209250016,2,labor,0220502,Retail Labor Hours,6.0,HOURS,197.5,1185.0,400002
0209250016,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,80.0,200.0,400003
0209250017,1,material,0302107,Rexius Premium Turf Start,8.0,YARD,18.75,150.0,400000
0209250017,2,labor,0220502,Retail Labor Hours,3.0,HOURS,66.6667,200.0,400002
0209250017,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,66.6667,100.0,400003
0209250010,1,material,0205606,3/4 Open-Retail Drop Ship,4.0,YARD,20.0,80.0,400000
0209250010,2,labor,0220502,Retail Labor Hours,2.5,HOURS,248.0,620.0,400002
0209250010,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,100.0,100.0,400003
0209250011,1,material,0302107,Rexius Premium Turf Start,19.0,YARD,37.8947,720.0,400000
0209250011,2,labor,0220502,Retail Labor Hours,10.0,HOURS,58.5,585.0,400002
0209250011,3,equipment,0220503,Retail-Equipment Hours,2.25,HOURS,100.0,225.0,400003
0209250012,1,material,0220940,Quarter Ten Rock,20.0,EACH,22.5,450.0,400000
0209250012,2,labor,0220502,Retail Labor Hours,8.25,HOURS,176.3636,1455.0,400002
0209250012,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,160.0,400.0,400003
0209250013,1,material,0317960,Microblend,0.0,LBS,,6500.0,400000
0209250013,2,fee,0317960,Freight,0.0,LBS,,225.0,400000
0209250014,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0209250014,2,labor,0220502,Retail Labor Hours,4.5,HOURS,133.3333,600.0,400002
0209250014,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,171.4286,300.0,400003
0209250014,4,discount,0303301,Educational Discount,0.0,YARD,,-100.0,400000
0209250007,1,material,0301020,Premium Hemlock Bark,15.0,YARD,32.0,480.0,400000
0209250007,2,labor,0220502,Retail Labor Hours,3.0,HOURS,333.3333,1000.0,400002
0209250007,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,250.0,250.0,400003
0209250008,1,material,0302108,Rexius Primary Planting Soil,25.0,YARD,35.0,875.0,400000
0209250008,2,labor,0220502,Retail Labor Hours,6.0,HOURS,100.0,600.0,400002
0209250008,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,78.0,195.0,400003
0209250005,1,material,0301020,Premium Hemlock Bark,15.0,YARD,33.3333,500.0,400000
0209250005,2,labor,0220502,Retail Labor Hours,6.75,HOURS,88.8889,600.0,400002
0209250005,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,85.0,170.0,400003
0209250006,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0209250006,2,labor,0220502,Retail Labor Hours,5.5,HOURS,127.2727,700.0,400002
0209250006,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,142.8571,250.0,400003
0209250006,4,discount,0303301,10% Educational Discount,0.0,YARD,,-150.0,400000
0209250003,1,material,0217926,Terra Seeding-Retail,500.0,FEET,0.21,105.0,400000
0209250003,2,labor,0220502,Retail Labor Hours,4.5,HOURS,58.8889,265.0,400002
0209250003,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,60.0,75.0,400003
0209250003,4,discount,0217926,Spring seeding warranty,1.0,FEET,-445.0,-445.0,400000
0209250002,1,material,0301322,BeautiBark,35.0,YARD,21.0,735.0,400000
0209250002,2,labor,0220502,Retail Labor Hours,8.25,HOURS,87.2727,720.0,400002
0209250002,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,170.0,425.0,400003
0208250057,1,material,0301020,Premium Hemlock Bark,4.0,YARD,35.0,140.0,400000
0208250057,2,labor,0220502,Retail Labor Hours,3.75,HOURS,22.6667,85.0,400002
0208250057,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,18.75,18.75,400003
0208250058,1,material,0301020,Premium Hemlock Bark,15.0,YARD,35.0,525.0,400000
0208250058,2,labor,0220502,Retail Labor Hours,5.5,HOURS,81.8182,450.0,400002
0208250058,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,116.0,145.0,400003
0208250052,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,36.6667,550.0,400000
0208250052,2,labor,0220502,Retail Labor Hours,4.0,HOURS,100.0,400.0,400002
0208250052,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,100.0,150.0,400003
0208250053,1,material,0302107,Rexius Premium Turf Start,4.0,YARD,30.0,120.0,400000
0208250053,2,labor,0220502,Retail Labor Hours,2.0,HOURS,150.0,300.0,400002
0208250053,3,equipment,0220503,Retail-Equipment Hours,0.75,HOURS,206.6667,155.0,400003
0208250054,1,material,0301322,BeautiBark,20.0,YARD,21.0,420.0,400000
0208250054,2,labor,0220502,Retail Labor Hours,9.0,HOURS,66.6667,600.0,400002
0208250054,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,101.6667,305.0,400003
0208250055,1,material,0301322,BeautiBark,20.0,YARD,21.0,420.0,400000
0208250055,2,labor,0220502,Retail Labor Hours,6.0,HOURS,100.0,600.0,400002
0208250055,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,101.6667,305.0,400003
0208250056,1,material,0301322,BeautiBark,32.0,YARD,21.0938,675.0,400000
0208250056,2,labor,0220502,Retail Labor Hours,6.0,HOURS,100.0,600.0,400002
0208250056,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,72.7273,200.0,400003
0208250050,1,material,0205606,3/4 Open-Retail Drop Ship,29.0,YARD,40.0,1160.0,400000
0208250050,2,labor,0220502,Retail Labor Hours,9.5,HOURS,168.4211,1600.0,400002
0208250050,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,213.3333,800.0,400003
0208250048,1,material,0205603,"3/4"" Round-Retail Drop Ship",8.0,YARD,20.0,160.0,400000
0208250048,2,labor,0220502,Retail Labor Hours,3.5,HOURS,171.4286,600.0,400002
0208250048,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,143.3333,215.0,400003
0208250046,1,material,0304321,EconoBark,7.0,YARD,20.0,140.0,400000
0208250046,2,labor,0220502,Retail Labor Hours,1.0,HOURS,350.0,350.0,400002
0208250046,3,equipment,0220503,Retail-Equipment Hours,0.25,HOURS,600.0,150.0,400003
0208250046,4,discount,0304321,Repeat Customer Discount,0.0,YARD,,-120.0,400000
0208250047,1,material,0301322,BeautiBark,22.0,YARD,26.1364,575.0,400000
0208250047,2,labor,0220502,Retail Labor Hours,7.25,HOURS,68.9655,500.0,400002
0208250047,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,110.0,275.0,400003
0208250043,1,material,0304321,EconoBark,32.0,YARD,20.0,640.0,400000
0208250043,2,labor,0220502,Retail Labor Hours,11.0,HOURS,36.3636,400.0,400002
0208250043,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,109.0909,300.0,400003
0208250043,4,discount,0304321,Educational Discount,0.0,YARD,,-100.0,400000
0208250044,1,material,0304321,EconoBark,64.0,YARD,20.0,1280.0,400000
0208250044,2,labor,0220502,Retail Labor Hours,16.0,HOURS,62.5,1000.0,400002
0208250044,3,equipment,0220503,Retail-Equipment Hours,5.5,HOURS,72.7273,400.0,400003
0208250044,4,discount,0304321,Educational Discount,0.0,YARD,,-200.0,400000
